date,open,high,low,close,volume
2020-03-29,84.41826227980339,103.25203307647102,85.7644558388059,94.34696982068826,7793228
2020-03-30,84.30016279034575,105.41179010527318,105.58074009058178,99.28985108012834,3456275
2020-03-31,89.16439128090775,108.18757008325893,114.6367424972794,93.11104530615313,4548986
2020-04-01,95.73882566203933,94.82676547353897,97.62729581690203,98.89586037672228,1892118
2020-04-02,112.68448791331353,98.59036702876736,88.80761754628939,97.73807518248489,7199358
2020-04-03,97.28319819688018,84.0761986756456,104.63366425738151,86.4961723000557,3606400
2020-04-04,102.2366607889852,105.18274056652956,102.1512202731801,88.62554465920154,5981737
2020-04-05,108.86249682549165,98.01845675141087,100.74889991544408,109.10309938585107,5879397
2020-04-06,81.69118992988956,93.67533094698224,88.53603748420464,113.02496764426974,2275439
2020-04-07,88.05417800278266,102.76173052621742,107.07216891250809,110.97356385129726,9962670
2020-04-08,99.44115415291247,111.34741529558957,109.80031989134255,89.20363672208383,4408824
2020-04-09,97.26659663208643,119.86105997827232,101.8338110313247,95.58090638981582,4842499
2020-04-10,106.40087420666838,105.29513561885352,90.63794386267617,98.79722144755519,1712774
2020-04-11,91.43013231377618,113.35191592364423,95.04199662440818,98.48269399438755,7008997
2020-04-12,101.10414737146652,114.57680433695543,86.92216408043652,93.03470249873716,8102667
2020-04-13,99.86133943753315,98.83134997439466,109.5453639936484,70.86367256062917,4583445
2020-04-14,84.80310447567938,106.42197648628763,96.97966032666282,106.39982795077088,6297168
2020-04-15,112.08369655405629,104.71715340868818,96.67951223156453,108.80646663190711,9087708
2020-04-16,116.16900561299568,103.99851695940286,84.11023747463476,119.26095124807595,7567692
2020-04-17,98.35365566818469,100.90305614773933,93.06330757938093,97.88875932925411,9719493
2020-04-18,109.4844486377325,91.59224453878555,107.30358079912175,102.5701049428538,3992280
2020-04-19,80.74381819835149,105.08414700181275,100.40886913752698,98.13989945663303,8367530
2020-04-20,117.88769424749302,99.77470633703909,99.80001150026631,103.99185298599657,6880551
2020-04-21,103.32451381368358,107.20401341003732,83.99023693607,108.66041588180532,6424648
2020-04-22,101.8694401640438,106.3422373701788,92.92910738729486,104.72669667039214,4921265
2020-04-23,99.83559231065094,99.09746583203336,98.85251101715765,110.80813794440999,8135819
2020-04-24,90.09141076530138,109.26515757642976,93.85644312881293,111.37064499590933,8873570
2020-04-25,88.92140675115058,119.26709037826477,82.85611029091392,99.26439238090056,2583979
2020-04-26,105.66117298072942,117.41456854323738,71.4756779106513,81.88391612919968,9415806
2020-04-27,106.04827728726639,97.97834933167324,97.43440958671941,102.07422200997544,7609231
2020-04-28,97.723485461088,111.78163728562083,90.36724091036183,101.54660275255355,1026587
2020-04-29,102.11151478868479,93.13810909623696,88.45518405726459,104.79974117117266,6010277
2020-04-30,114.11962528265195,100.62292922586003,74.721541529506,99.96030526117057,9458849
2020-05-01,98.57238000739162,111.1429404766117,86.56449665435457,93.37294992288886,6905937
2020-05-02,89.42741716366191,102.9222991476206,82.72864979584999,97.69625994329252,1599390
2020-05-03,98.14550447948835,103.6586805230563,91.89430536557586,97.9572319236719,8432068
2020-05-04,114.2852868374678,117.05249065807494,88.74683142211744,97.40364984910072,6656851
2020-05-05,105.18556876964887,106.39313389213494,97.39203303010963,94.60522519511417,4047124
2020-05-06,105.56299571764524,90.88515724913066,113.00316672760452,105.8357225216271,5385616
2020-05-07,96.16657268048002,109.7196130277498,102.53328622862273,86.28895002838588,1902421
2020-05-08,102.55161405084489,101.37726827669663,108.05865900580207,104.54271469335718,1770029
2020-05-09,112.6609587914411,94.38784166139263,105.79438661442799,94.82649291150825,8375707
2020-05-10,82.77587124045738,125.30001932200702,83.0873729523926,95.50994589722342,2623112
2020-05-11,100.79808553755932,117.79353476464735,88.60425750777247,88.9864590173087,7940925
2020-05-12,120.71522753698325,120.96190242721639,89.44110457548767,96.30271967524773,3594328
2020-05-13,87.89177563483446,94.34363854874309,83.57050453218298,105.19967529953497,8320089
2020-05-14,116.69743695463076,106.5189260146144,97.32877477924725,104.13795033263827,1605324
2020-05-15,97.12486747746547,96.11612705446146,100.93559029112967,99.40245066353609,8146703
2020-05-16,101.77936556581508,109.53616812978265,98.18440376602568,109.85390119617719,2380100
2020-05-17,84.34680285886631,118.29839598110577,101.19213230723527,89.74620309554943,1273240
2020-05-18,74.39931815674265,120.4278192139228,101.56478921087891,96.68894449577539,1101570
2020-05-19,87.11629839484557,94.89971733891554,84.88351932864573,110.97612221456265,9737386
2020-05-20,90.93405757208913,93.18395834543786,103.65660932166308,105.84677757720863,7433575
2020-05-21,111.59490915393334,99.92066850198104,88.85714332802586,99.65239957655182,1347077
2020-05-22,117.50677060484928,102.20775456478492,109.72836041390828,88.9567975775363,5821922
2020-05-23,117.48179969052849,102.50547001813992,85.24257003754151,106.7433504225058,3989408
2020-05-24,110.54252710652175,111.59597332569531,95.67438863496324,95.4016950630208,3089617
2020-05-25,92.24876088544407,99.27999667057556,70.21030207922038,95.73768337622202,7494789
2020-05-26,94.32779175723579,98.20688265390523,95.45923378923142,99.44564653608005,3813060
2020-05-27,95.43495748693311,108.29685689533278,104.29398126110569,85.83399264878595,4777806
2020-05-28,94.74269812197394,113.60428923642203,88.7775273708907,103.23914402999085,9655352
2020-05-29,104.87866178881946,122.88421702311084,104.95396883215732,97.20619593527844,8248123
2020-05-30,99.68318530894071,80.46530929829457,99.14808426531918,103.6961768167128,1973364
2020-05-31,119.24900565933463,112.03551632749968,102.12995521502732,98.19209531263792,3172227
2020-06-01,97.47201393595147,100.38511818688777,93.70104482214383,89.67022515007002,8127387
2020-06-02,97.64529891053462,104.2043895407124,84.59421926512547,99.34477822084261,6126371
2020-06-03,92.78617298629268,108.12734326044051,89.68752418269223,97.80760174867329,8891810
2020-06-04,112.01529553591993,98.82975088467917,90.8402634244599,119.71033493139356,3996782
2020-06-05,89.0773211749435,103.04818630483041,107.16691634363193,91.69892070411909,4412989
2020-06-06,101.47825956010185,90.4696473140918,92.5352796021776,92.00709128750076,7642756
2020-06-07,74.77729307260348,105.44943616415422,81.65925966528867,94.81445487793411,6329345
2020-06-08,103.41396915119375,91.41580586987351,89.69364577790056,111.50746997608123,1094301
2020-06-09,106.98160699759948,102.98898196887762,97.1091223805227,101.93118818221079,6127920
2020-06-10,97.4473268799638,83.32827961027097,115.1448635898448,108.69820729190286,4208897
2020-06-11,99.77073297919377,96.38279922932043,100.10450829454172,95.37934366146861,8329226
2020-06-12,117.95120361225096,100.50470508542824,106.16297315061706,102.0854414747957,2891697
2020-06-13,93.73348502952797,115.27215830182912,87.80503592718107,86.28342564879468,5881148
2020-06-14,105.41174343111724,96.86575578122677,100.49820646075538,114.30143190643096,9804189
2020-06-15,67.60198031458809,100.11610885426819,92.66214237694797,103.71793887723823,4086073
2020-06-16,95.59730224805921,109.83193039985035,105.48460551664864,88.09666109738338,1946217
2020-06-17,120.19659469846567,91.82078728451505,103.73159312408073,90.96016322740275,5911341
2020-06-18,122.16892593872417,116.6134068034923,110.4352036603319,93.286705468128,8304442
2020-06-19,90.9763561982245,116.79182629249162,104.89496766181792,107.5712387136135,6186448
2020-06-20,101.05613888758397,101.2216852558399,103.64509970239013,101.97217440097353,7599421
2020-06-21,106.88375428434527,112.87621686103223,80.05947830888381,94.82722429888214,2039192
2020-06-22,99.68229983481775,96.43972734253308,103.69936798085799,115.75505116538956,1549175
2020-06-23,76.83550883132301,83.96000958332658,122.4525195622435,96.89360458500418,8643566
2020-06-24,106.11507025576219,90.00974770869983,84.30211498649113,109.4831261161414,9594592
2020-06-25,68.86228906375271,97.87172822688358,100.09457883023923,99.78064616892024,5980193
2020-06-26,81.1678193906604,85.01075678119106,102.78429407425583,101.05199653290897,6788650
2020-06-27,120.70637658777184,105.07752751167578,100.97083888051145,96.78101717032264,5629547
2020-06-28,98.40401123390825,103.01074228481923,90.66210433329105,104.79641572375556,4547227
2020-06-29,103.80794421829818,100.54774497440395,97.81641939994356,101.51919760357265,9724251
2020-06-30,112.21944097232114,103.81197085823646,88.7717556001706,97.52251167445773,7760653
2020-07-01,117.91173849035759,108.34372494485376,101.85620129390836,98.21338696445537,8533811
2020-07-02,100.13837109342502,121.57916787480403,118.08472872715015,95.90631553463537,9216697
2020-07-03,95.03163390541482,107.420832761936,105.77112088699714,107.46969388979785,6128223
2020-07-04,95.5667066263145,114.43324705436386,72.1069296969058,97.64690895923175,4191525
2020-07-05,103.82953333425816,92.85739389414971,98.81165886734837,96.7670437339154,8891005
2020-07-06,105.19395231402538,106.91930070368949,98.6876754134528,107.76896280068718,6299398
2020-07-07,97.34902753491197,91.95046315718383,100.37577324372889,96.52606686184355,6696662
2020-07-08,95.85538320927368,127.15455844118917,83.1198742980142,99.86286465041617,9173272
2020-07-09,100.08012788518647,106.57310155008926,71.05248275357769,113.71481157449827,3526309
2020-07-10,96.3373013171199,110.4011821732748,93.97625542742303,101.79978503180594,1553557
2020-07-11,105.47514225556671,116.28357181738963,114.1671331038277,108.4482333300391,7394364
2020-07-12,103.01087074754372,107.4833297359667,92.18441279428221,110.04498515037865,4580877
2020-07-13,105.68326487633338,95.90433864316839,77.10912127906184,82.7492590693346,9376167
2020-07-14,96.68095186077508,100.58719923437495,100.02404898625828,107.08937748957239,3413953
2020-07-15,106.82791063482428,91.52728906123015,76.51673607826332,89.80194917222093,9501551
2020-07-16,97.7673517326049,99.49327560832529,99.94387547175324,86.11773120878507,1043176
2020-07-17,91.27393767870973,101.17926190629602,95.25175323088777,105.91541442049032,7451084
2020-07-18,104.25505036670755,98.23249420685971,92.53956242774856,102.22295847383795,7459257
2020-07-19,100.14814201512229,87.67997489253838,86.63169268427033,82.0431646291368,9276210
2020-07-20,101.30868700903815,112.83070327338145,99.77834693801353,105.96197424914945,3701327
2020-07-21,100.86058044663083,114.4335928695058,82.63691587124347,104.88040360723997,1131064
2020-07-22,89.57987649557136,112.11930843332159,94.57418845521791,110.88049282966315,6006252
2020-07-23,102.4365469269639,90.91420976976114,87.48994633461552,101.41914794962021,6812527
2020-07-24,110.48184526705248,112.30831190808058,92.86468713542206,91.16164324587443,9896250
2020-07-25,109.30846210208317,100.20709600293185,92.05329899981803,89.46088335971712,7407936
2020-07-26,107.02723839458636,111.31472122452871,92.57976911997508,111.6330165843745,7619069
2020-07-27,108.60600512734356,123.28550873021982,125.00654948770038,87.05671932376586,3517560
2020-07-28,103.12659029717975,103.27037646014782,102.33834384790156,111.49156715491355,5224731
2020-07-29,92.80765267781248,101.17255618588794,92.99803975521021,90.60218713338371,5114100
2020-07-30,113.8544550710543,115.77369676777498,108.88335179140303,89.97512766817322,9300141
2020-07-31,100.01343850194603,92.0119516968346,82.32318973852337,96.9270102799493,2239355
2020-08-01,88.95244995258771,120.82091652794843,104.95746601260282,101.89573135040976,4755634
2020-08-02,101.1627363676252,105.78344025341224,108.24426691935568,95.77653536501359,8568774
2020-08-03,94.49805245036562,89.82358531661353,98.76880676082098,90.7886612104928,5935935
2020-08-04,110.64259964668908,109.61102768521803,86.55873453207059,99.24140902492661,5986768
2020-08-05,104.54749500686322,106.50278653515747,103.9659963923778,105.50691266730327,7140383
2020-08-06,96.80661156195093,117.75445676613867,86.7676949861407,90.03688668285247,9911024
2020-08-07,95.47989315957652,106.01218521345724,99.35251764371726,104.30233182752877,2497419
2020-08-08,103.27379830024479,123.57484626258444,90.3065294686328,104.16988618685434,9916805
2020-08-09,104.80603247163728,123.96094900976557,95.37562633055784,92.34153954368774,7574801
2020-08-10,95.00285153514349,105.2067200325814,91.700524655668,99.27057469715733,7794787
2020-08-11,103.43529477223844,113.3615024693708,103.92705119324933,110.03979085967408,6307687
2020-08-12,96.0767333261744,91.45523925382639,81.42485734677575,87.97529083422735,9853800
2020-08-13,95.63379233212011,101.06096175426829,89.51015336621569,113.90911127322958,3457697
2020-08-14,87.49524278999937,112.95718749694011,88.50487900536488,100.78209213708531,3093098
2020-08-15,104.7762358992886,108.53865322122338,100.58124829239941,118.38453917762361,5855256
2020-08-16,97.34408571856292,103.46371941435179,85.29130516591262,90.41067756869157,9542190
2020-08-17,100.22269027868558,111.18444982109747,99.06550934115025,91.75023898197924,6909849
2020-08-18,96.0916603267436,91.17313088477972,103.76838537917321,87.63646480932339,7358765
2020-08-19,84.37158736486157,108.04523093107235,88.39762335932215,105.25950865965376,2620236
2020-08-20,99.47038400856911,100.78745603775086,81.4492627925905,85.0420860176272,8754534
2020-08-21,96.21918269386806,111.1510403340064,81.5459978713892,103.07675469047983,1801095
2020-08-22,91.62624307001288,105.97274651729929,100.0926889468569,98.00794778280094,2872525
2020-08-23,87.53233284653145,115.64389510033581,91.2010107612522,93.82328568874706,7680594
2020-08-24,90.97218792340736,98.11619306231502,89.29764095520726,104.23309273324817,6751737
2020-08-25,75.46514078469806,95.59936043662275,100.63687360556648,92.81492341054621,6453045
2020-08-26,84.86716401303768,97.64542548579527,95.04483869961092,110.88893167420488,1096157
2020-08-27,93.0060029702876,124.74636029741875,75.2902854082974,92.81108513941889,9116256
2020-08-28,105.71321916725888,106.33339435315004,89.14390966193618,110.19087159882118,1777819
2020-08-29,91.7596926584157,103.00680725974217,109.40920047386658,84.26524140784535,7028345
2020-08-30,113.8933552155655,104.57781164925375,86.02062451844962,103.64482028264514,1922721
2020-08-31,82.63547444575116,111.04761256467948,90.28115069455356,106.13902673737404,2850882
2020-09-01,111.72798075110687,82.12002599081532,78.78007231248678,118.50981827518692,6623680
2020-09-02,100.43939566805354,114.44292631412928,93.99487573710545,94.67441217312577,6651117
2020-09-03,107.76493190949199,103.00265560476755,88.59350072504876,111.41124823082691,3659938
2020-09-04,101.107769530941,108.5520811201434,102.82998858680253,105.88290973550993,4237536
2020-09-05,102.96590420707835,112.47678476775597,106.92568602580614,105.99420236501177,3145966
2020-09-06,91.58241582769107,110.51162069358935,99.14310128828465,88.62583440182938,7600731
2020-09-07,91.38798015502019,108.45009796230639,90.08543816897968,103.25889702318929,3888190
2020-09-08,99.05288254572989,88.86877440640747,99.47020699389729,95.31783413575806,3112097
2020-09-09,101.26158510028401,107.86889137575827,112.22539453930601,106.13104772207664,7017979
2020-09-10,79.06882130154219,96.60565083902593,91.84971504631109,107.74094274319852,4909755
2020-09-11,100.96421258905349,86.63750716085937,94.27182422713881,104.7677338472097,6655343
2020-09-12,101.03824681258814,102.4801244041573,87.7318057020485,83.28048470130604,8800124
2020-09-13,106.33720326795647,98.11975265001689,93.97524230712031,91.88364360205358,8997379
2020-09-14,114.57607920545762,105.75905481173562,87.01539340648948,95.76611955743918,3912814
2020-09-15,109.35557829143372,88.41463278072366,99.54915140713891,88.95643267358051,4400650
2020-09-16,98.19277885000976,100.1411229452971,84.05516592369906,100.15224347056977,7877880
2020-09-17,99.26270949030935,104.20530630951589,109.49777814237306,86.37230733474475,4395559
2020-09-18,87.92813952597706,113.97125329909734,86.25390035012718,88.89568566580877,3329839
2020-09-19,109.91171112558673,89.26903747060722,84.99761546283098,109.6474454569974,8032759
2020-09-20,86.01982512723633,99.09078243507123,108.65461251763544,82.49082718486271,7551126
2020-09-21,87.50578323850004,115.04414963829952,73.79402805408698,93.53841285132249,5412868
2020-09-22,105.49935252545694,110.27254764510393,94.59684971883408,102.80437852721207,4104563
2020-09-23,87.41700253618566,122.56014874474697,96.07640881778799,99.50625482623153,5771353
2020-09-24,84.76048611089026,111.720584970294,88.116612403277,116.54098047052325,8581295
2020-09-25,81.22111062056194,115.83072895252874,116.3343341566153,88.76864512733172,9462583
2020-09-26,101.57760096148128,100.12837528408262,80.92655974395696,102.74294399317034,6847061
2020-09-27,98.78183884121152,113.90628058897984,112.20170046603234,103.81324044895577,1508242
2020-09-28,105.44270992343482,100.37987411338685,98.8129611518457,101.45205727683752,2971186
2020-09-29,100.95122524972997,120.96950329351364,96.26730528497255,99.6509162023243,8016935
2020-09-30,92.7833956986645,93.88555325742752,99.6216663576009,108.45183075050399,2619310
2020-10-01,105.53193025517126,92.36973845861512,96.87275922446463,102.05346449836956,3016088
2020-10-02,85.87246331244006,116.25680564965268,87.66858333514209,90.33135981359966,1297881
2020-10-03,103.89548276628506,81.82982120640145,92.13963203281742,94.13868857330431,6618815
2020-10-04,103.42804423980414,101.56284752302206,109.70534845011112,84.82528081929128,2798558
2020-10-05,84.69522297997717,105.72353341950829,105.07490262709908,113.66043412955163,8800490
2020-10-06,105.46299713177775,90.3703570784042,97.59063156615981,90.26098612169454,1497431
2020-10-07,99.88953317872188,104.18574582939131,82.07717606771593,96.92269923588799,3243500
2020-10-08,106.62764099234522,105.5722860262609,94.47167415277396,103.75241903020361,5432172
2020-10-09,113.27480974889569,104.28729751149294,102.3968042569867,124.251491011708,1032981
2020-10-10,96.12816109856597,116.22956582592596,90.35007279442532,87.42928374445736,1716405
2020-10-11,98.87476889970017,127.40515645195696,106.5161270891111,82.22154434650581,7972347
2020-10-12,103.33217995251894,113.74844385594216,88.79764508374451,102.27069677739217,9221434
2020-10-13,97.70740687524606,102.07475448613731,89.79301526802061,93.561398752784,4685663
2020-10-14,113.727182500738,86.66821235360547,97.08792996447856,84.67281818514,3262197
2020-10-15,97.92198268234499,109.37469795203998,80.52417895848806,93.2088784707616,3993757
2020-10-16,84.80134104530143,95.100719486577,84.44405004180997,114.5983842768076,3879668
2020-10-17,102.50224537691922,108.05053180110609,96.330231781031,98.37889314365546,2606913
2020-10-18,106.77588923025576,118.65411885892546,93.9051574803362,98.0513969605169,8469722
2020-10-19,90.11815039576851,100.08947328193413,112.35723005327377,101.84593800684242,4881262
2020-10-20,91.81240903636382,109.11384578066567,95.31995923967081,107.28279319459222,7993555
2020-10-21,92.38145094128066,107.73352029842977,67.97113777216073,97.89490006584657,5886893
2020-10-22,118.18443316607463,112.30141022561182,101.5737441358711,95.86329493439221,8680978
2020-10-23,119.66302180594379,110.95770002801405,98.36966643820247,101.46767734138396,8733862
2020-10-24,96.53957919301845,115.8513246671919,105.19859168681882,94.34285685235395,4864927
2020-10-25,85.63095481003971,106.22391566129208,72.59890362830144,110.3369040786039,3102606
2020-10-26,115.90271870594111,102.94310407906444,96.81303095414592,103.3223187793364,5104733
2020-10-27,74.2079407478914,109.21341669404006,107.89725578864895,98.16652895607979,8598624
2020-10-28,86.93050457137886,108.89098316407042,96.94609527101078,95.83906991990247,7557299
2020-10-29,108.15906405409085,114.51349288177644,87.48351230552565,125.18172815282242,6869261
2020-10-30,101.15584843134845,97.24455367614385,88.02092977269704,96.59407869720829,8648227
2020-10-31,96.29313467245915,95.25807258570042,101.40444378738256,107.15781674314093,3084044
2020-11-01,106.88205929015217,111.78583530439973,80.35042802767879,94.55537463942244,3175356
2020-11-02,82.41697025524144,108.0451916135191,89.68693444059346,95.64815387609671,1036997
2020-11-03,104.20594973118396,99.1557924394879,99.27707305020296,117.64842207888726,2343808
2020-11-04,89.19228484634519,92.08350862243758,106.87157331676754,105.21888059662965,2629716
2020-11-05,96.36000608028361,101.03532226051621,102.99302215354643,95.79949034272434,7497899
2020-11-06,91.58247999454873,114.77930749849287,104.20399630655407,87.18165073613548,7468075
2020-11-07,98.51281409620859,124.85775760332295,105.09867308671541,91.06963406856491,6506116
2020-11-08,88.27665249539744,99.53680529971547,80.09382091459696,101.63384441071959,9104628
2020-11-09,101.30228153647144,100.04115024927711,85.63251629525469,102.72631398402926,9684063
2020-11-10,109.19750761808542,114.83053765421512,105.83576963997058,107.40898084588036,1074292
2020-11-11,98.39309198424809,112.58081327308314,92.64751636893054,110.64620267668123,1242348
2020-11-12,102.15135248394516,93.92364963933458,89.07611585340891,96.9964902232389,1302628
2020-11-13,89.90880541900947,108.69040130393732,98.09247894873002,107.00944269162217,5289139
2020-11-14,96.7226263127669,91.121719867829,107.70993041672604,98.77771152335661,8165663
2020-11-15,106.85891459390564,110.35825138898718,90.67389424076944,84.14446331022046,5321288
2020-11-16,85.79903418272492,127.96624239392298,88.93429523912398,93.9006398488587,8485239
2020-11-17,100.72535689269891,116.37155644681734,79.94613781002896,101.28343680407488,3486887
2020-11-18,96.54344994555436,101.25445137242093,82.83882244823748,96.29052173389904,3335083
2020-11-19,111.99946449351697,110.03378221347565,107.78906843626042,87.80679415807333,3883629
2020-11-20,98.93131855107521,106.3880642561952,100.9766582507398,103.4854196909917,5476358
